DISTANCIA1;DISTANCIA2;DISTANCIA3;DISTANCIA4
165.3027525481654;134.03357788255897;135.36986370680884;65.76473218982953
166.93112352104984;132.23085872821065;137.59360450253493;66.76076692189807
159.11316727411344;125.93649193144932;131.46862743635836;65.45991139621256
158.61904047118682;123.0447073221762;133.13526955694348;59.53990258641679
156.7322557739791;119.50732195141852;132.06059215375342;59.0
145.7737973711325;118.71394189394942;129.5414991421668;63.324560795950255
156.40012787718558;129.1239714383042;139.08630414242805;69.46221994724903
165.0969412193939;135.05924625881784;136.4587849865299;64.6297145282261
163.41664541900252;129.46814279968643;139.8177385026664;67.1863081289633
154.62535367784935;129.18978287774928;135.83077707206124;68.4470598345904
158.25612152457168;132.09466302617983;137.84411485442533;67.446274915669
161.72198366332265;134.05968819895114;142.57980221616245;68.6804193347711
159.11316727411344;129.2594290564522;136.48443134658254;63.06346010171025
155.87815754620658;129.75746606650424;138.3979768638256;70.00714249274856
165.0;139.51702405083043;145.96232390586277;71.19691004531025
175.6957597667058;144.183910336764;148.18906842274163;73.55270219373317
174.0028735394907;139.29106216839614;146.12323566086263;69.26037828369117
189.90787240133042;141.50971698084905;151.47607071745688;59.53990258641679
154.1557653803451;120.50311199301038;126.40015822774906;52.952809179494906
154.6156525064652;126.77539193392383;141.35416513141735;68.00735254367721
176.81911661356077;146.2942240828393;149.00335566691106;73.97972695272672
184.6212338816963;146.99659860010368;150.08331019803634;81.74350127074322
194.4556504707436;140.089257261219;155.1934276958918;68.18357573492314
186.07794065928394;139.00359707575916;133.6899397860587;65.92419889539804
173.9482681718907;119.20570456148481;108.15729286552988;63.324560795950255
185.64751546950473;127.56566936288148;117.38824472663352;71.02112361825881
192.87560758167425;131.06105447462264;128.82546332150332;80.02499609497022
199.2786993132984;140.69825869569246;140.06427096158393;84.34453153583817
184.70787747142785;141.2834031300209;140.63072210580447;76.68767828015137
195.5326059765992;137.01459776242822;148.00337833982033;72.78049189171504
188.83061192507955;143.85061696079026;149.88328792764054;70.06425622241343
210.52315787105226;151.6047492659778;161.75598906995685;68.18357573492314
197.31446981911895;155.15798400340216;177.0197729068705;77.46612162745726
189.50989420080418;152.55490814785344;167.80047675736802;76.90253571892151
175.82377541163197;145.67086187704115;153.39491516996253;80.49844718999243
166.97305171793442;137.6117727521886;144.26711336961034;73.38937252763509
158.61904047118682;132.9812016790343;133.96268137059664;71.11961754677819
151.74320413119;128.2692480682724;125.4312560727987;64.51356446515724
159.84054554461454;129.87686476043376;128.1288414058287;66.12110101926616
161.64467204334326;122.97154142320898;128.63125592172378;75.69015788066504
171.7032323516363;127.3184982632139;135.5949851580065;69.00724599634447
183.17477992343814;136.03308421115798;142.3938200906205;66.0
175.41379649275024;150.88074761214565;150.45597362683876;75.96051605933177
190.22355269524328;139.70325694127536;163.97560794215707;76.4198926981712
191.637678967368;146.16771189288008;166.58031096140985;75.18643494673756
191.4001044931794;150.26975743641833;170.0;86.97700845625813
195.8494319624134;150.16324450410627;146.18481453283715;83.48652585896721
191.1674658512792;141.2267680009707;139.43098651304163;78.31347265956222
175.82377541163197;129.98846102635417;126.90941651429968;69.72087205421343
161.64467204334326;116.52038448271615;121.23530838827442;70.3420215802759
168.04761230080004;121.41251994749142;119.95415791042844;69.87131027825369
200.12246250733574;132.03408650799233;143.0314650697531;85.15867542417507
214.40149253211834;156.60459763365824;168.62087652482418;97.29337079164233
214.72074888095935;160.0781059358212;165.94577427581578;111.32834320154055
214.2545215392198;150.6154042586614;141.24092891226678;86.14522621712709
193.05180651835403;142.97202523570826;131.48764200486676;70.00714249274856
173.31185764395926;130.75167302944922;129.24782396620841;67.06713054842886
183.09560344257315;141.35416513141735;145.0551619212498;95.70788891204319
207.17142660125697;162.69296235547498;160.0656115472652;112.60550608207397
208.5976989326584;148.0135128966271;156.42570121306792;87.47571091451616
193.7937047481161;141.7603611733548;139.2300254973761;76.68767828015137
173.35801106380978;132.2800060477773;127.06297651164952;65.5133574166368
172.55723688098394;128.87590930814028;135.20724832641184;72.0
189.63649437806004;142.3938200906205;157.84169284444462;86.83317338436964
206.7849124090053;157.68956845650888;166.73931749890306;91.76055797563569
201.3156725145859;147.03060905811415;151.43315356948756;89.45389874119518
196.596032513375;142.63590010933433;139.8177385026664;78.08969202141856
180.3247071257846;132.1854757528224;133.25539388707685;69.3757882838098
153.8083222715858;121.2023102090055;117.47765745025733;61.465437442517235
168.01488029338353;128.3160161476345;128.14054783713078;55.31726674375732
159.3643623900902;139.71399357258383;119.60351165413162;81.05553651663777
172.73389939441535;149.04026301640775;133.2066064427737;93.23089616645332
181.1767093199344;137.09121051329294;161.47135968957468;71.06335201775947
181.8378398463862;137.44089638822936;163.36768346279504;80.06247560499239
179.06702655709677;143.58969322343438;148.38463532320318;73.54590403278758
228.40534144367115;192.62658175859323;178.4040358287895;114.86513831445988
202.2671500763285;251.55715056424057;135.7645019878171;146.37281168304446
186.11824198610947;220.95248357961492;144.20124826089406;132.2800060477773
176.58142597679972;183.17477992343814;154.6156525064652;133.00375934536586
173.6663467687393;176.50212463310464;138.77319625922004;134.18271125595876
167.47537132366656;168.11900546934007;135.14806694880988;135.8712625980932
147.12239802287073;124.86793023030373;133.68619973654722;132.27622613304328
133.60014970051492;112.0044641967453;128.42507543311004;128.00390619039717
133.4541119636259;110.0;123.23960402403117;123.3288287465668
147.07821048680188;136.82470537150812;125.2078272313676;122.0245876862528
162.11107303327555;156.98407562552325;128.81770064707723;126.15070352558483
176.81911661356077;169.19810873647495;136.7808466123821;130.11533345459327
174.62244987400675;162.82813024781683;134.46932735757994;132.9661611087573
148.27339613025663;121.24768039018313;134.5362404707371;134.3800580443393
134.27211177307072;105.20931517693668;128.68954891520912;129.40247292845683
132.4009063413087;96.25487000666512;126.03570922560003;123.03657992645927
132.30646242719968;102.34256201600583;122.14745187681976;121.0826164236634
132.7742444904131;122.14745187681976;123.7457069962429;120.61509026651682
137.20787149431334;137.7679207943562;126.57408897558773;125.87692401707312
161.02794788483146;164.02743672934722;128.7245120402482;131.50285168010618
171.95929750961417;163.98170629676957;137.2953021774598;128.81770064707723
153.48289807011074;140.0;132.93607486307093;133.6600164596728
138.19189556555045;118.56221995222593;130.83195328359201;129.4488315899375
135.09256086106296;109.80892495603443;122.3315167894194;120.91732712891069
142.2708684165525;127.61269529321916;123.84264209067892;121.26417442921878
160.11246047700348;149.5125412799876;128.9728653632228;124.73972903610141
179.61347388211163;167.80047675736802;140.86873322352267;130.13838787997952
184.74035834110532;177.50492950901392;139.70325694127536;135.77186748365804
164.43843832875572;150.60212481900777;134.35773144854747;133.6600164596728
152.7612516314265;133.2216198670471;131.55227098001768;128.7245120402482
144.2497833620557;123.60016181219181;126.58988901172162;124.52309022827855
147.10540438746634;128.6001555209013;125.39936203984452;120.91732712891069
157.2895419282541;142.87407042567241;128.22246293064254;124.48293055676348
180.60177186284747;170.88007490635061;139.05394636614957;130.86252328302402
190.8821626030049;184.36105879496353;140.92906016858268;135.88230201170424
186.46179233290664;179.56892826989863;140.12137595670404;136.517398158623
164.93938280471406;147.82760229402356;135.7645019878171;135.77186748365804
154.98709623707387;138.13037319865606;129.41792766073794;127.27922061357856
162.3730273167314;147.27525250360293;129.5569372901351;125.89678312014172
170.55204484262273;156.77372228788855;131.79529581893277;125.93649193144932
188.403821617291;171.54008277950666;140.5844941663198;128.69343417595164
189.01058171435798;174.64249196572982;143.0873858870865;132.23085872821065
169.53170794869024;149.04026301640775;135.83077707206124;130.17680284904833
144.25671561490648;121.01652779682617;125.86500705120545;125.39936203984452
133.41664064126334;106.40018796975878;119.50313803411188;118.82760622010359
126.21014222319853;95.96353474106714;112.53888216967503;111.03603018840326
137.2443077143821;121.93850909372314;107.71258050942797;99.90495483208028
142.27438279606065;136.8575902169843;106.5269918846862;99.6393496566492
151.2084653714864;142.77955035648486;110.63453348751464;102.06860437960343
132.9661611087573;122.29881438509533;106.07544484940895;102.9417310909429
115.74541027617467;97.65244492586962;104.80458005259122;103.96634070698074
114.82595525402782;85.14693182963201;101.23734488813898;100.56838469419701
132.23085872821065;118.59595271340417;103.9471019317037;98.85848471426213
143.68020044529447;136.8575902169843;110.25878649794764;98.59513172565875
155.08062419270823;147.13938969562162;111.07204868912791;106.04244433244644
161.64467204334326;152.97058540778355;115.43396380615195;103.71113729971339
155.56670594957006;145.3616180427282;113.84638773364749;106.4048871058092
141.4213562373095;126.11502686040232;111.12605455067681;106.4048871058092
126.37246535539299;106.3296760081587;106.88779163215975;105.64563407921787
121.21056059601408;97.082439194738;106.07544484940895;104.06248123122954
133.6600164596728;119.70797801316336;106.06601717798213;104.63746938836012
144.46106741956464;142.04224723651762;108.37435120913067;107.00467279516349
159.66527487215245;155.18376203714098;112.43220179290273;110.9414259868693
161.07451691686057;154.77725931156684;118.0889495253472;109.80892495603443
141.53444810363305;121.2023102090055;113.95174417269794;106.96261028976434
127.88275880665071;97.12878049270464;111.39569111954016;108.30050784737807
121.59358535712317;89.1852005660132;106.4048871058092;104.35037134576953
119.57006314291216;92.78469701410896;105.64563407921787;101.67103815738285
138.6578522839583;134.97036711811967;111.03603018840326;104.4030650891055
152.8953890737062;149.37536610833797;117.41379816699569;113.70136322841516
163.22070947033652;159.29846201391902;120.24142381059865;114.47707194019246
165.51737068960466;140.9432509913121;123.1665539016173;103.96634070698074
152.73506473629428;112.69871339105873;120.10412149464314;105.4229576515476
133.73481222179961;103.81233067415451;110.75197515168747;107.5174404457249
125.99206324209474;113.81124724736128;107.48953437428223;110.11357772772621
141.35416513141735;139.60659010233005;108.89444430272832;109.01834707974616
156.20819440733575;155.2063143045411;116.69190203266035;116.03878661895772
163.8078142214223;161.62301816263673;118.82760622010359;115.88356225108029
152.74161188098023;136.41847382227965;116.69190203266035;110.11357772772621
133.41664064126334;103.24727599312246;115.97413504743201;110.39021695784459
122.28654872879518;95.80187889597991;108.18964830333815;106.77546534667971
118.40608092492548;90.80198235721508;104.66135867644753;102.53292154230269
130.9083648969767;110.67971810589327;109.04127658827184;105.47511554864494
151.4859729479928;133.9589489358587;118.44407963254221;107.56393447619885
164.45364088398895;154.0519392932137;122.57650672131263;114.76933388322858
165.23922052587878;154.35349040433132;125.25573839150046;114.58621208504974
153.57408635573907;130.64838307457157;120.24142381059865;113.14592347937243
133.00375934536586;112.89375536317321;115.27792503337315;114.5512985522207
126.90547663517127;100.20977996183805;109.65856099730654;107.48953437428223
124.84390253432484;98.22932352408826;107.56393447619885;103.9471019317037
137.88763541376724;119.26860441876563;111.28791488746656;105.47511554864494
145.83552379307312;130.17296186228538;115.43396380615195;108.97706180660222
151.4859729479928;133.9589489358587;118.92854997854805;111.07204868912791
151.40013210033868;147.56693396557372;116.72617529928752;115.43396380615195
132.7742444904131;129.63024338479042;114.56002793295748;115.27792503337315
128.8875478857442;122.00409829181969;110.34491379306978;109.65856099730654
144.9413674559475;134.79243302203577;116.18089343777659;111.03603018840326
155.80115532305913;148.71785366928881;119.00420160649792;113.89907813498755
170.8010538609174;161.74362429474616;125.49501982150527;118.25819210524064
168.00297616411441;157.15597347857954;124.08464852672147;114.58621208504974
156.4736399525492;144.51643505151932;123.69316876852982;115.52056094046635
140.91131963046828;131.36590120727678;116.82465493208187;112.92918134831227
138.45215780189199;129.8345100502944;113.22985472038724;112.60994627474076
141.24092891226678;133.30416347586447;115.6027681329474;113.95174417269794
154.40207252495026;145.4269576110289;119.97082978791136;118.80235687897779
160.4244370412438;152.55163060419906;123.3288287465668;121.63058825805291
164.45364088398895;154.18495387034366;124.57929201917949;118.92854997854805
156.236999459155;139.52060779684126;123.2233744059949;109.34349546269316
142.00352108310554;131.65485179058157;113.6001760562016;108.57716150277645
121.51131634543344;112.53888216967503;107.05606008068857;108.37435120913067
146.81961721786362;150.71164520368026;117.79643458101778;121.03718436910205
132.9661611087573;121.62236636408618;129.5569372901351;126.66885963013956
152.16109883935513;134.61797799699713;122.67436570041843;121.69634341261039
157.8923684032892;145.41664278891878;128.06248474865697;124.45079348883236
171.96802028284213;170.60187572239644;131.03434664239754;130.29965464267354
184.76200908195386;182.7840255602223;137.0;134.3800580443393
176.82759965570986;158.8238017426859;134.35773144854747;132.90974381135493
161.6168308066954;131.0267148332736;134.35773144854747;131.59027319676784
150.60212481900777;115.93532679903913;131.52946437965906;128.7245120402482
146.23952953972466;109.29318368498559;124.45882853377658;122.494897852931
135.91173606425605;105.4229576515476;127.40486646906389;125.99206324209474
130.51053597315428;103.07764064044152;127.01574705523721;126.81088281373961
135.67977004697494;101.01980003939822;125.31959144523253;122.42957159118053
143.40502083260543;117.80067911519016;128.70120434556935;124.65151423067431
163.6001222493431;141.15594213493105;132.23085872821065;127.283148923964
175.93180496999398;166.73931749890306;140.2640367307315;130.38404810405297
192.62658175859323;184.70787747142785;143.17821063276352;134.46932735757994
203.08865059377396;193.49418595916518;149.03690818049066;136.517398158623
196.32880583347927;173.1415605797753;146.38647478507022;134.3800580443393
187.8643127366132;165.91865476793137;142.89856542317;131.52946437965906
162.18816233005415;150.42606157179014;136.4734406395618;137.20787149431334
148.92279879185725;139.44532978913278;132.5481044753187;133.00375934536586
135.77186748365804;123.1665539016173;134.5362404707371;134.7145129523913
139.38794782907166;121.6552506059644;130.38404810405297;128.03515142334936
145.67086187704115;133.9589489358587;131.04579352272242;128.76334882255898
166.83225107874077;154.8418548067673;135.47324459095236;130.13838787997952
184.8053029542172;172.5688268488837;141.2267680009707;132.9661611087573
183.6627343801676;171.1899529762188;141.6756859873987;135.83077707206124
175.17134468856486;159.84992962150469;137.2443077143821;133.73481222179961
157.26728839781018;123.71337841963576;138.03260484392808;136.4734406395618
145.41664278891878;111.40017953306898;131.52186130069785;128.7245120402482
145.6605643267937;105.68348972285122;125.8729518204765;123.0690862889621
146.81961721786362;112.6454615153225;128.7245120402482;123.7457069962429
164.7573974060042;142.8355697996826;136.12494260788506;126.66885963013956
179.76929659983654;173.35801106380978;140.86873322352267;132.13629327327143
198.21705274773913;189.52836199366047;147.32277488562318;139.70325694127536
192.5876423865249;172.19175357722565;147.08500943332058;134.46932735757994
173.4041521994211;132.03408650799233;136.88316185711082;129.634100452003
160.3277892319357;115.83609109426992;135.94851966829208;129.4488315899375
158.93709447451215;112.69871339105873;128.76334882255898;124.65151423067431
183.50476833041697;212.8778992756176;132.3782459469833;164.62381358722072
163.37074401495514;164.19500601419034;100.9554357129917;112.50777750893491
157.8005069700348;150.58552387264854;101.83319694480774;103.77379245262264
153.95129099815955;160.65490966665163;97.24710792614863;98.47842403288143
149.78985279383915;153.93829932800998;106.85036265731624;91.02197536858887
149.77316181479245;153.37861650177967;93.81364506296512;107.42439201596628
152.63354808167173;151.7926216915697;95.69221493935649;102.47438704378767
163.682619724881;165.3602128687551;100.43903623591775;112.71202242884297
162.5423021862309;167.72596698186004;101.25709851659784;106.4377752492037
157.63248396190426;157.15597347857954;94.62557793746889;102.85912696499032
168.11900546934007;172.51376756653366;105.39449701004318;112.0044641967453
158.09174551506476;167.05687654209268;103.85566907973777;108.90821823902914
173.738308959193;180.0999722376436;105.94810050208545;106.06601717798213
171.96511274092776;173.4156855650607;117.79643458101778;120.60265337047937
172.23530416264836;176.50212463310464;107.20074626605917;111.89280584559492
173.92527130926086;176.00568172647155;105.80170130957252;114.06138698087096
157.88920165736477;167.86303941010956;108.45275469069469;100.42410069301094
170.01764614298128;170.13524032369074;107.20074626605917;114.9086593777858
162.60381299342276;162.9846618550347;99.56907150315303;97.41663102366043
149.80320423809366;139.5886814895821;107.29864864013899;99.20181449953424
145.24462124292245;148.06079832285116;93.34880824091971;106.47065323364932
149.04026301640775;152.26621424334422;95.1892851112981;95.1892851112981
144.9413674559475;144.81022063376605;95.85405573057407;91.40021881811882
130.17680284904833;132.92479076530458;83.60023923410746;82.46211251235322
134.6291201783626;140.42791745233566;78.74642849044012;82.365041127896
156.54072952429985;151.64761785138597;109.62207806824317;98.00510190801293
147.49237268414933;150.41608956491322;124.53112060846478;76.40026177965623
157.54364474646383;164.83931569865243;100.9554357129917;106.50821564555478
160.18114745499858;164.46884203398528;93.72299611087985;118.33849753989612
159.3267083699403;169.57889019568444;74.84650960465692;135.00370365289984
158.90248582070703;171.0263137648707;88.68483523128404;128.08200498118384
168.11900546934007;176.30087918101827;122.96747537458837;93.81364506296512
169.11830178901394;166.4001201922643;143.26548781894402;88.75246475450696
169.162643630324;181.94504664870655;79.90619500389191;127.01574705523721
158.42032697857937;176.40861656959956;78.23042886243178;141.94717327231282
165.3027525481654;164.28329190760695;112.0446339634344;101.59724405711013
173.6663467687393;165.60495161679194;139.51702405083043;84.86459803710851
165.89454481688057;172.1772342674838;102.17631819555841;102.2154587134451
170.84788555905513;172.70784579746226;107.81465577554843;112.36102527122117
166.35504200354134;173.5885940953495;104.00480758118829;109.55363982999378
159.84992962150469;172.40939649566667;95.80187889597991;128.50291825480073
152.9477034806342;171.72361514946044;78.2368199762746;127.91012469699183
154.3502510525979;167.5857989210303;75.16648189186454;128.87590930814028
163.76812876747417;171.51093259614677;86.45229898620394;116.76472069936193
176.02556632489498;165.92166826548;121.40016474453401;105.0
167.91962362987834;158.95911424010893;123.06502346320826;91.40021881811882
171.40595088852663;161.38463371709216;122.44182292011173;97.082439194738
154.92256130079957;174.1866814656046;88.86506625215557;128.79829191413992
153.4959282847594;167.2154299100415;74.30343195303969;139.08630414242805
163.93291310777101;169.59363195591985;89.9388681271896;125.7179382586272
175.60182231400674;166.8112706024386;134.33167906342868;85.70297544426332
173.87639287723908;161.92899678562824;140.98226838861686;77.83315488916018
151.3968295572929;176.02556632489498;75.0;136.85393673548452
149.12075643584967;173.67786272291585;59.481089431852205;147.2582765076381
149.56269588369955;162.01234520862909;57.55866572463264;140.0142849854971
171.18703221914913;165.91865476793137;111.8257573191436;109.65856099730654
165.32392446346051;165.3420696616563;97.45255255764212;114.5294721894762
164.83931569865243;164.12495239907915;109.20164833920778;110.13627921806692
161.82088863926066;162.60381299342276;101.83319694480774;110.9414259868693
165.8493292117879;140.089257261219;142.21462653327893;61.741396161732524
161.40012391568973;155.4155719353759;110.78808600206071;94.03190947758107
141.94717327231282;157.54364474646383;72.91776189653656;107.42439201596628
141.54857823376398;164.21023110634732;59.033888572581766;127.22421153223941
166.06625183943908;156.58863304850706;120.10412149464314;99.86490875177326
169.45205811674285;165.91865476793137;120.6731121667126;97.3498844375277
166.5322791533221;171.96511274092776;89.10667763978185;131.48764200486676
159.26079241294764;172.6528308484978;101.82828683622247;123.00406497347964
164.83931569865243;172.18594600024707;106.15083607772479;120.83045973594572
167.70509831248424;176.81628884240274;99.29753269845128;120.65239326262865
163.97560794215707;164.80594649465777;96.25487000666512;119.03780911962384
170.98830369355676;167.0478973228936;104.10091258005379;116.21101496846157
157.94302770302968;160.58953888718904;95.96353474106714;103.46980235798269
150.23315213360866;149.4958193395387;91.52595260361949;99.56907150315303
146.37281168304446;148.94629904767692;86.53323061113575;98.47842403288143
153.8473269186046;152.97712247261026;92.57429448826494;81.02468759581859
140.98226838861686;135.4843164355196;87.36704184073076;88.0056816347672
125.7179382586272;121.24768039018313;87.36704184073076;84.29116205154607
146.98639392814562;150.90394295710104;92.00543462209176;105.11898020814318
142.8355697996826;145.34441853748632;91.60785992479029;98.2700361249552
148.51935900750448;153.68799562750502;82.41965784932621;109.5673308974897
160.86329600005092;158.68522300453813;102.08329931972223;103.77379245262264
158.4455742518547;159.38946012832844;107.62899237658968;109.288608738514
158.21820375671064;159.0125781188394;111.07204868912791;112.4144118874444
155.03870484495155;158.80806024884254;99.48869282486326;106.85036265731624
150.8011936292283;153.68148880070103;92.9569792968769;107.33126291998991
151.48927354766738;152.59423318068085;88.0056816347672;103.46496991735899
148.12157169028418;156.46085772486356;92.00543462209176;105.55093557141026
165.3027525481654;167.83920876839238;96.79876032264049;101.07917688624102
170.01764614298128;171.7672844286711;102.20078277586722;105.58882516630251
164.2589419179364;165.12419568312816;104.23531071570709;110.78808600206071
159.20113064925135;163.2666530556684;98.85848471426213;110.14535850411491
150.63200191194434;155.8717421471897;91.60785992479029;106.06601717798213
146.82302271782856;150.88074761214565;89.30845424706443;104.27847332982968
158.38244852255568;161.55494421403512;92.35799911215054;103.75451797391764
169.28378540191025;172.03778654702577;101.01980003939822;101.11874208078342
164.19500601419034;165.1575005865613;106.82696288858914;112.05802068571441
156.28499608087785;162.04937519163718;99.29753269845128;107.33592129385204
155.08062419270823;155.6181223379848;91.0659101969557;100.64790112068906
153.6522046701576;154.50889942006577;97.12878049270464;100.23971268913334
166.96406799069075;163.11039206623224;98.00510190801293;105.94810050208545
166.68833192518306;164.98484778912274;104.04326023342406;107.37783756436893
154.5477272560163;158.68522300453813;98.4733466477097;108.2266141020775
149.5125412799876;152.2957648787385;94.57801012920498;105.58882516630251
154.18495387034366;159.45532289641508;101.35580891098448;108.16653826391968
154.3502510525979;153.6522046701576;95.25754563287887;92.78469701410896
148.86235252742716;148.8086019019062;98.48857801796105;96.02083107326243
159.26079241294764;156.7801007781281;93.86160024205851;110.5350623105628
155.3319027115808;158.90248582070703;75.82216034906945;123.8587905640936
159.3643623900902;158.90248582070703;94.11163583744573;108.84851859350222
163.40440630533806;157.15597347857954;97.9081201943945;106.4377752492037
130.51053597315428;143.26548781894402;49.040799340956916;124.45481107614924
163.835283135227;168.1903683330291;81.5659242576212;126.17844506887855
167.5857989210303;166.3640586184408;119.09659944767525;113.21660655575224
161.48374531202822;154.30489298787643;119.26860441876563;90.0
168.67127793433;161.01242188104618;120.10412149464314;100.4987562112089
165.89454481688057;172.30786401090347;81.34494452638098;125.53883861180172
162.60688792299052;166.3640586184408;90.50966799187809;120.81390648431164
162.265215003093;159.7779709471866;107.54068997360952;94.37160589923221
168.40427548016706;167.26326554267678;113.87712676389407;90.82400563727631
172.23530416264836;184.76200908195386;104.31682510506155;95.71833680126291
175.2369823981228;175.75551200460256;100.00499987500625;120.15406776301833
161.05899540230592;163.835283135227;87.6184911990614;127.09445306542689
163.04907236779974;165.92166826548;92.65527507918802;115.31695452100702
167.09278859364338;157.07959765672945;121.01652779682617;94.57801012920498
162.49615380063616;155.24174696260025;97.94896630388705;109.40292500660117
152.88230767489088;170.4494059831245;70.9365914038728;133.96268137059664
151.22169156572744;164.93938280471406;77.6659513557904;117.88553770501282
161.74362429474616;164.7573974060042;90.80198235721508;116.46887996370532
161.02794788483146;152.64337522473747;108.45275469069469;104.30723848324239
172.80335644888382;175.025712396779;115.97413504743201;103.77379245262264
187.77113729218343;191.23022773609824;108.72442227944924;139.97856978837868
218.28879952943075;223.87719848166762;118.81077392223317;156.66843970627906
233.80547470065795;229.2967509582288;143.22011031974526;161.05899540230592
197.85095400325974;201.64572894063488;126.65701717630967;135.41787178950938
183.19934497699495;182.53766734567415;118.22436297142819;118.84864324004712
160.262285020525;163.45335726133007;92.45539465060976;109.29318368498559
165.41463055002117;158.09490820390135;117.32433677630571;84.81155581640984
158.80806024884254;155.23530526268823;123.42204017111368;87.04596486914255
151.47607071745688;148.12157169028418;106.6770828247567;96.83491106000976
154.7966407904254;150.29637387508723;89.02246907382428;107.15409464878138
160.86329600005092;164.98484778912274;83.6301381082203;119.6202324023825
167.17057157286985;158.7765725792064;115.0;101.71037311896953
160.86018774078315;153.8440769090575;119.26860441876563;86.21484790916237
170.46993869888027;173.1040149736568;104.84750831564858;109.07795377618706
163.98170629676957;179.13681921927719;77.98717843338096;130.36103712382777
149.88328792764054;161.55494421403512;82.3286098510111;116.84605256490268
177.2596964907703;177.54436065389405;96.87620966986684;129.24395537122808
174.1551032843999;165.21803775617238;135.35139452550905;105.43718509140881
169.64963896218583;163.68567438844488;123.97580409095961;93.74433316206373
178.05897899291685;182.12358441453978;111.01801655587259;109.65856099730654
